Student Review,Experience (years),No. of Research Papers Published,Seminars Taken,Attendance (%),Appraisal (%)
4.775157996539552,6.9458680357457805,5.8838545873380275,4.625299983344658,86.67970748518417,6.259634395419758
6.173934868985569,5.695006645758666,6.717428185338732,2.60643612664804,84.3138323496157,5.971393876349248
6.2600670973756545,3.9641711707765532,4.040038827930683,1.9416659930050608,84.27084279831092,4.767395224510782
6.95706544915252,7.357613741301512,6.883226822820852,2.5575196651072156,85.8057063234163,6.262031007842476
6.005252774375079,6.7672001753015145,5.419023682448658,4.321006091181068,85.82052592642464,7.83023782367941
5.72499263801271,6.834158743759404,5.186209986777098,5.504727331029714,86.40190707166708,6.620185331240321
5.808053004379221,6.342487672007925,6.477745797011792,3.4180643152381545,85.8724263910459,6.494325813002083
5.902575762319792,5.463774950463753,4.412665987861519,2.690005243433472,84.19082297069176,5.481835681439607
8.146529045688471,6.487330133167518,6.33097908128364,2.168228010680843,84.53692299575141,6.028807545821332
4.797207381708527,5.118777922149952,4.226405931247342,4.599155289354588,85.83912293882605,6.296379714034301
5.172394005748499,4.346843332672984,5.221242159962806,3.435737464787612,84.53075947518975,5.6084244154817
8.311620916838917,6.520695450391425,5.967661731129168,2.176069408898666,84.73583238831529,7.878832384328191
7.061619426062184,5.4186401586545365,7.2042784491931275,3.5962202167118673,85.27464379399457,7.503120205782245
6.944567620773956,5.9976849546670925,6.632827585814606,3.6839626747443135,84.86101522618922,6.971149992849887
5.379263072522281,5.289716198311179,5.64303758659883,2.9914194804546286,85.24579548654445,5.650934947441595
4.830599758839321,5.383120451840675,4.9822284039702645,4.998038892179971,84.95997103412022,5.39381679377512
6.3605933222773405,5.835606984537634,5.657877986715311,2.4409039972338276,84.29244254612759,4.190130667228978
6.360924110749395,6.5619749785125006,6.466736156198582,5.243699695517258,86.48937309740218,7.712502177534373
5.439096137139942,6.700134369152056,7.194693986032672,4.140494460607963,85.97050037280967,6.218659225481678
7.410243618551719,6.11696542562842,4.7257171559767235,3.0289951967178665,84.11356001364209,6.514662225565717
6.184895755438499,8.330004520769059,6.802089739592473,5.062143269458645,86.32652731535728,6.858732267381451
6.0234801095545905,4.770104536984258,4.7094780327311545,2.9317464998869025,84.18838052068381,5.78918861231778
7.195332495656826,7.54388100539447,4.391973537410992,4.562477549110478,85.9691240238135,8.043050701100734
7.642614107881742,5.766085040306711,6.251662042695688,3.4506279191196114,85.4899619609262,7.047082234157144
5.8478818408129145,5.844991694319595,5.092242711249028,3.867343411665902,84.82997331498927,5.727799640643898
5.949157351014887,6.963302159309796,6.57982682971258,6.37665223726099,86.77301956498903,8.343417499432586
6.201709016074945,6.809376808050123,5.7771365279149,3.2365360257075393,84.05258963800999,4.700856786425172
4.80993847252607,6.065517178383529,5.898496813852702,3.872987700647895,85.57336509007472,6.636773293580956
6.0582171089757715,6.108741167186,5.511419454391974,3.7869790476819496,84.85071534545314,5.790042431166548
7.026924563404529,5.603252636906317,4.7093275758698185,4.178984227519233,85.19894188912993,6.391322859840569
6.274555189402066,5.069591533865134,4.903962456464928,3.3425596096597388,84.38832090149282,6.131265031722395
6.981174444785673,6.265783552945437,5.784839603038406,3.948248774184754,84.77983771241969,6.531671646734743
6.686399083173721,6.544727541005657,5.677560531025655,2.993200911700261,85.01083239051738,6.011767609176941
9.134161416810413,6.491780147772288,6.642719115459632,2.650024511937624,84.9658980826494,7.052059386349271
8.127179076216658,5.7642822391948645,6.916499311251188,2.699768397922548,85.5567586844668,7.606935557313598
5.925993089794593,5.329217430027731,4.823346905248087,4.60756382521337,85.79524323212549,7.056290487425304
6.083875442060785,6.617096838564646,6.713806262872987,4.773089881554393,86.35842805881697,7.694653150976904
5.33311317386787,5.958291728031002,4.437341327616919,5.883613892360913,87.06517314384119,6.771037309957863
3.4711094877861615,5.583774120436858,5.0857442263217125,5.576192530611323,85.57555313189097,6.544878519820147
6.252117989865226,5.582248598181705,5.368223452637858,6.2341162964049115,87.79138670256529,8.716804432407912
6.65668075540497,5.939716315244997,5.464756380893004,3.685372306317321,85.195831996703,6.930551841711963
7.572759793741427,7.964163237449203,7.105780760172984,2.719637751433328,85.38000609191954,7.565885821536663
7.138197290533407,6.000849303844742,4.989166477533089,3.1854748065070626,84.31550619997263,6.166753079688462
5.355410040689065,6.217886950776292,5.960667754821088,3.6523290107376853,84.58474235644927,5.261017671593178
7.866317602772538,5.704783535895138,5.328831970309006,3.471356129621065,85.74048424523993,8.334422010119864
6.803825156514614,6.150834062691636,5.527692304751657,3.7949442467757857,84.4897181195439,7.13396623819114
6.361446249031077,5.11315515734873,5.422997962548761,4.517541555516179,86.66568060710314,7.959635415500864
6.773526451990068,8.022613239416591,5.976394187753151,3.7196523948733584,85.95901301846769,7.14309935707357
7.160161235764203,6.399411846626345,5.59814316669421,4.101115859782408,86.35304325684183,8.775579970568227
5.738794784679991,5.643423212877423,4.574334089227051,5.06868909322826,86.16703429563809,7.8361634550337405
6.88338381880539,6.021073303986135,6.128751173761419,4.474626629306373,86.69450032951048,7.534617793468426
5.378625215760684,6.390325153782776,6.061478712122669,4.809124041170788,86.05775082744117,6.830122179976018
6.109692011927477,5.9739095932608315,6.06027579874833,3.8925473260068983,85.7274035693476,5.992464596305383
6.445880106626335,5.005818805010434,5.766076646584064,4.442515312939461,85.28546724194399,7.778593694627043
7.203252446058912,5.730954222044899,5.534480694861965,1.8430520933901917,83.28739827867761,5.995431815257047
6.125598326782573,5.03450011691052,6.454135199737108,4.018391210153862,85.43772619666399,6.156515811634721
6.459799453666612,5.596032347188775,5.613366842956347,2.5970875441613903,84.75426907807724,6.040360700229495
6.594816099183824,6.025154400897442,5.4563441508453145,5.0980453943058555,86.40398131527151,7.878087592923543
6.067168255706614,5.201138941354238,5.081319541507022,3.62510968699289,85.50039974188155,6.62108680562287
6.952226147372314,5.244261265282853,6.094484812636978,2.430296255038056,85.99107382692853,6.601944948304936
7.995923339593202,6.3449140680268,5.741890179697331,3.811555163713564,85.46439531206732,7.894159461747842
6.551979122476352,5.015334085888498,5.301944660517803,3.4165951051505217,84.90687574939113,6.091265094958001
6.6296092051047575,4.966952583678807,3.493023419027873,2.1434853986635005,83.18217417222542,4.84178746304737
5.847868059561721,4.424726326438291,3.426576609359457,3.5830520729903053,84.61422533845813,6.094202961871917
7.620387042256977,6.265535203859838,5.91212198873916,3.8386723685036954,85.4297743136753,6.713027354823047
6.431378401023187,7.504886545780115,8.628614296968037,6.327953063802791,87.3933608060542,9.207710897569678
6.494223902888338,4.059694839126221,4.573837594210304,2.338083359743265,83.38616402200344,4.853147995419368
7.14133244689018,6.242403807810813,5.000374043746455,4.143961105146952,86.30146082220455,7.112184602744414
7.291939382941484,4.80874024993979,4.626986640930145,4.439168677883775,85.89856926860959,8.533185147887929
7.024691775999632,5.942182552709458,4.768861841994163,3.4040654534015413,84.52291064268773,7.143585694149527
7.822836545338066,5.769110233726141,6.514377827350128,3.311705137591663,85.52815062851114,7.222810744265934
6.654217914560964,7.321117301132693,5.902646083163136,4.565422490435433,85.5810741859787,7.954884261819983
7.747298214901687,5.7704012449023665,4.770310585871513,0.7239680596225919,81.68259267436328,4.37385150241559
6.471426323103726,6.264225509901784,5.927540552639757,3.5989319613053072,85.40305735405414,6.255375168722811
7.971610858359616,6.0450669002447786,5.679738587995274,3.3738121816882924,84.46248033693081,8.094935253415917
6.6757380251630005,5.625429891608648,4.808891123679541,3.5938279927232215,84.87195181544188,5.514222274678697
5.055918890608488,5.003340672383017,4.748912272938867,4.726350238540289,85.69280818489244,6.8026382052399175
5.031568183622291,4.8927450325527495,5.097680707546741,2.6831986537093027,84.73318220084415,5.831543640172527
6.882365121302793,6.865403760913377,6.41895625041905,3.4832065690995666,84.96765927532795,6.856903005776737
6.079942223857516,5.737173334547662,5.342392053932859,3.2710197873578366,84.85701575027393,5.4301113189433625
6.164665565647346,5.5756570023496765,5.7543949915767545,3.651159387250254,85.45167618663665,6.79593389144931
5.574496949028944,6.425939466820806,6.469007593585479,4.374610954506774,85.3960066088815,5.18019949656772
7.111123674728677,5.490549446228252,3.716486505493836,4.554480377628619,86.3753183314807,7.458632478207605
6.042885201001554,7.2127151158817355,6.25472927622427,3.7810871689381766,86.60539258621141,7.208381860338621
5.711879074322587,6.379804132646203,5.700295554593001,3.7451185491803343,85.66818992277918,7.086229606382147
7.410227386337312,6.90631644037835,7.097827860333771,3.6176490858620665,84.6403183191284,7.169270799954776
6.33569303015158,5.015837247653491,5.107703214820597,3.3919445109545223,84.04725080842134,5.408007287732274
6.475208030526351,5.613057357402677,4.305113370085714,4.220925670504459,85.33066998762631,6.35251174774915
7.091992374782488,4.627925509948515,4.6978796793853945,1.9384527916726235,85.0918907773643,5.979742301775471
8.187151858632596,7.019576589547881,7.394450965337063,4.531801510082645,86.7291916633505,8.533902443329037
7.243636894209446,5.918972019946413,4.702209728846236,3.250873740834559,86.2470019419362,6.831671071369546
6.789157220094126,5.915592533648831,6.4501965321794446,3.8216948938827766,84.72062525145064,6.055399446887475
5.444948954385773,5.225295804906955,6.1907830804210935,4.979975140002537,86.27231181726343,6.7781923831036925
6.869930073696102,6.370631751569723,5.323110964989495,3.1062631297330454,84.73847343872661,6.105672464900481
5.920400851212202,4.359176123109666,5.0993727840449345,3.7501960089618045,84.94767204847182,7.222062231214431
5.827444605852353,4.971619254261305,5.138497696343274,3.973898254198932,85.24431293842315,6.668772932456672
5.079926844181787,6.552111300877335,5.709210474050848,4.240788276632049,85.455179615829,5.719509718039692
6.287761366357608,4.1760211802885685,3.847561194262486,3.851878347162273,84.70271352669434,5.676458431210945
4.174584499521352,6.903451919914895,6.220694356498516,6.295387802633254,86.87904558910733,7.127964726459714
7.187039920959588,6.227922035152554,4.618642401390578,3.6671762401537418,83.88548904299704,6.447024643719198
7.326289677767613,6.4306261383494725,5.650241996226407,5.262858596750785,86.97633926541099,8.496088798330835
6.50178673188738,4.77560042591465,3.4960023262716327,4.978390612544558,84.69297544725688,7.173013012181288
6.468605891117208,5.548958437076358,6.607852651420723,3.3397923974982344,85.96873669021144,6.9846183418524745
4.95498809810478,4.874497442009043,5.874747926626613,4.78803538620706,86.08091842748405,6.90930392664383
5.486353855430812,5.389871609348326,5.626152054296651,4.487419372518206,85.80120904007677,6.325517888775959
4.4956245735219165,5.235930154043629,4.664097345971168,3.5825382712767735,86.14330818643019,6.137008062303943
7.857873715887369,6.029465404207113,6.073811409156853,3.4872804521242937,84.64413462399189,6.5299707522186505
5.388500664822258,4.5658825038938335,3.529350568663609,2.460180781332311,84.24434405241365,5.216562983809167
6.248945810168669,6.649469590778746,4.576732952198062,3.9910129065347335,85.6079308115103,6.900421404882723
5.531572782892657,6.009607410511667,5.2848834601318595,3.758439116045892,86.12722969718536,6.2090396221719475
6.759027350474523,5.433693621786091,5.755941847457903,4.163837316126203,85.1073662875527,7.009215931976297
8.001249259206586,4.739027859183308,4.314628066645068,4.077921156984721,86.27404252271882,9.576891433484114
5.257681363592685,6.297559464176139,5.189439091538251,5.047275121512209,86.74553816460308,6.4034798536449555
5.910004113999948,4.009555890898171,4.884587214062874,4.2519902464198776,86.04093150993423,7.359629516740622
7.823621046763361,5.022392327232883,4.966814635263781,1.3068093028266774,83.83654592914404,5.714662160730465
6.513958662296053,4.7934290266202915,5.951536170235142,3.6997626911059327,85.04765934367815,7.288877915493278
5.317163403725398,6.293850453157096,5.854352799831922,6.110421045827419,86.83771957144894,7.610226734393102
6.890275589386323,4.881160474001212,5.017860699820886,3.592801057247704,85.5046849019856,7.231335901397545
8.388873542746314,7.226771510892693,8.154407025254525,5.097279027418463,87.2909390804314,10.448164409032994
6.776970443234468,6.836035145682068,5.495336031444156,3.2932726378605803,84.75719287899933,6.378421557448233
5.760516735827977,4.148027823094444,5.243059531449864,3.248988869535643,83.90702490208284,4.264349553277963
7.456334038073348,7.085844591068905,6.184988570166847,4.201493957311267,85.24776563494842,7.385100255546806
5.778246173039293,4.463330654418658,4.65601479360182,3.4502230788557884,85.41164603112537,6.408133687976493
5.081120756850598,7.432428985335976,5.721032225972266,4.821464680539019,85.59931198268916,5.723708308163669
6.7348010084623064,5.770712959800844,4.991054650997032,2.178762862246028,83.12900687089788,4.941892684638816
7.8318911361318815,8.187976698572228,6.429437412170568,4.809579019308994,86.65629135447544,7.508834511755715
6.033702170811146,5.982220869189229,8.305342611846699,5.615251968035189,87.44647915190883,8.43209601368574
8.037072916615985,6.266415556732666,6.318658007118695,2.5692265180071825,85.1615889008209,7.762592252564252
6.334597336806994,6.580699263060453,6.423506283050407,4.1750240502490366,86.26787661267467,6.942141400721401
7.146023020902386,6.12755811707229,6.348836481064116,3.969523819343275,85.80044267677985,7.917495075795959
6.4345824759592105,4.774782043991893,4.680017417349824,5.008209678014857,86.71805695990157,7.894266144390144
5.206599360489348,6.873999162978097,6.891960731611273,5.187317311364836,86.02205198270781,6.7714769126115195
5.124532187281435,5.737548281495545,6.012406275728769,4.56476776002393,85.96713013301186,6.268434846157333
5.945987667449396,5.632090408944582,5.56304455920674,4.102831946547567,85.60232865245192,6.056146376479744
7.0517238816130146,8.17984307842644,7.346334456669474,3.7026901879514433,85.93173806053822,6.746603502892298
7.376513812681539,4.98148145528341,4.5282064337114765,2.4179522187148876,84.63603213175361,6.194557532787608
4.195733681146946,4.493352892406362,4.658443352462905,5.865997204608734,86.46692082448577,6.475079789780227
5.821559688923227,3.7071200724636784,5.437111557007342,4.13009896006275,86.42140540904394,6.890134962411813
7.5978549420982056,6.809245101239091,6.267355213597031,3.850661137875129,86.18224927627045,7.2670090708028
7.224135049783066,7.128843553515634,6.278322632274309,4.339002306022445,84.88529229185478,7.321351063731331
5.022510028917798,5.1360082603426775,5.534183548941923,4.956232662443408,86.6517905979211,6.449195733407572
7.2496581770197865,6.5341124417236305,7.353825542365393,5.345162612299031,87.62263985964061,9.502277563736207
7.3471532942248015,6.361604369529437,7.186741261687523,5.218213305336146,87.20769025835294,7.702814735257542
6.782892263940515,6.501828216935701,7.999658887489719,3.5034772613227574,84.72893969076245,6.567815177062886
5.949027289287231,5.812411601480559,6.443772399459728,4.7847381451696664,86.14265703704842,7.074060539428357
5.5561333806566715,4.12591835873401,3.7172109772067947,3.9350979292364747,84.4081451025673,6.020531404287149
7.481160134031733,6.532190809083895,7.469745733869249,4.646510102150511,86.29320906492939,7.67914697161279
5.036776601953191,6.195462140877634,5.959338999233758,4.43702826504303,86.79805178143172,6.103675741366532
6.558947958976733,4.706213677767997,5.1910213898480375,3.626089493825609,86.07250359559087,6.4108156233781965
6.755672732250642,7.655206316765376,6.909197554320716,5.0471270872914795,87.03713820631248,7.501021173835112
7.7085430205710335,5.061776787603034,4.877823517729093,3.151649399397141,84.63823477694538,5.931012893089559
7.346762170959924,7.317382682828361,6.4555081694679535,3.1026847664591166,85.21110676299833,6.195919850871207
6.647900773793235,6.4185978871493905,5.523622295809505,3.3014662654744598,84.33420726269179,5.681232413101974
6.167549930501484,7.835498770539837,7.463867065349887,5.304201968098228,86.81883058390946,6.1525617058724915
7.853328415140632,7.107626733626536,5.827553421201128,1.3208829505837358,83.69472409775291,5.541860795158614
7.019190793299566,4.352659245066818,4.904903564077588,3.8956024399620715,86.24955181815446,6.938180623461683
7.294867044576481,5.646311803915039,3.9995024689563294,2.656501815193539,83.46311228915702,5.141995124524132
6.967242053066726,5.251799421513264,5.112933167438047,2.8704356350002103,85.4908671539713,6.748702971380848
5.7013513039596555,5.591033570061873,5.195854351599882,4.384940527940635,84.5231963962356,5.842248198366348
5.162401061443567,5.4763438432232885,5.4975763722711255,4.487142939785287,85.45901192167236,6.10804940164764
6.912211377239154,6.638447625556781,6.12751114285894,2.572659792087795,84.61709741533087,6.081735580935898
7.142238644956859,5.268473022218082,6.017197698813885,4.062570178608051,86.24460259554733,6.667280553608702
7.202998014368632,6.705220691284792,6.091977132490499,2.7000360434350643,85.18299712348913,5.597041284347837
5.916353936914633,5.345900737319045,6.416721275653535,4.041276253766153,86.12772233757424,6.665078482955618
7.018790380712162,6.184862197427338,7.182470117816948,4.176293029039503,85.20230019747109,7.949277777780997
7.006373825438351,5.790025546203288,4.1279739025159765,1.0589826703790943,82.76181950962241,4.4960095001799285
6.2556661673820075,5.280856325405945,5.549834978664493,4.975799550603058,86.30516917715377,6.739949964457519
5.270604565643524,5.476731135666636,5.596208070595545,5.006439282904976,86.06522626377185,6.731372764536342
6.455514653150927,4.653746949225598,5.3913483910158595,1.7307525248984867,83.24095776924386,5.261923362005937
4.779842920766118,5.3235396108946285,6.156717984190578,4.8698065459732245,85.71312029212767,6.52198073860258
4.3048275186011065,4.900437468449589,5.246364991906886,5.1361757579803164,86.15274640372755,6.108562886271061
6.311394850446511,6.242130223578119,4.8186891605716555,2.6303005391222554,83.83513480485574,5.897292114619036
6.129555773397337,5.889524839054175,5.643615566249507,4.426460374629048,85.8468265581226,6.852602988434291
5.87408091690774,5.032417644820933,5.195777215954933,3.6165521160788305,83.84461205173038,6.1362503884625745
6.562047072352386,5.29058744256692,4.121204679044132,4.2522707329713185,85.75838835395788,7.259104297954614
7.974829528586721,7.388452044723842,7.040300852831578,3.0023901003740696,84.06322480581487,7.068078702654799
6.5257836301294105,5.7967703620657245,5.0469557784137535,4.014927807888947,85.10670474575859,7.061339085005383
7.2748771219125965,6.754750012767801,7.515610677125853,4.207851398717549,85.86401771132745,7.794683564665734
5.298713545087037,4.930946582600457,5.63977208994979,5.108592446360753,86.15939903653364,7.516325944889617
8.065969371862483,6.611801180555249,4.62199844514392,2.13044716609898,84.48781375211064,5.858183850600484
6.04859640195585,6.377044290237653,6.721362898695192,3.8078663263555734,86.21596581769221,7.699692701384181
4.8300233705280196,5.641052018657649,5.487838597180167,4.360022145697534,85.34220388572875,5.522431023518713
7.050049760272323,6.443394216382561,6.467024861007391,4.057002801971972,86.3266770105593,7.244756636663835
7.042261030127361,6.102626704409224,6.577211878058558,3.1919797006872788,85.05461773507959,6.736122798475261
5.077665260046706,4.698946335402166,5.227087634963023,6.220526362467465,86.5751980341819,7.398113500209374
6.565913711790786,6.645873488069523,5.067613484286073,3.514927959160795,84.80674764048635,6.668384278191145
5.72122312214948,5.924410444301601,5.783663510680345,4.647246146870829,86.00059698122921,8.027583948218414
7.364545638077197,5.176223791640694,6.714054513193585,3.7192857605443175,85.82648684831163,7.617504765159707
7.833547538859212,7.15964205097886,7.96387619433102,4.3844199557706025,87.44852572277911,9.44606609728688
6.3781669999846375,5.575643725561854,4.43570911645005,5.048416964092713,85.01257103166272,8.325237290887827
6.073958214426031,4.903294579651298,6.481840304693057,4.306998053200025,85.92831583126741,6.694146613656983
6.9175647530112645,7.021534119177715,8.365724772068068,4.448475837016225,85.70027824322658,8.025604413416414
6.837365643201382,5.639380091037411,5.204842139382565,5.593183587372897,86.29991461397353,7.992659634403584
7.103088865997762,7.185949135972435,6.204039536783593,3.0619800719135917,85.94332697754943,7.489663268186143
7.728249773188383,8.036190992288185,6.757298763150074,3.678480509012822,86.12085436694306,7.774443807815977
5.580911784335278,5.549317851243255,4.959972170544329,3.2668938333057618,85.0098837359967,4.305215803185867
7.022215087637053,6.279202118798151,6.174966161655729,4.375285217973397,85.86624810836052,6.476113581000458
4.913752889527789,3.589504050539049,4.8885109341489,5.378883543569574,85.25954487498947,6.518428025255434
5.228243126494986,3.7261791032381355,4.764883754118004,3.148122218275855,85.8386080320103,5.237851348218589
7.168888857151125,5.414918599057953,4.819245427728558,3.134721085016644,85.80844447123562,5.936439627833683
7.045930643481834,7.126443130887616,6.378060921684064,2.9897134379024712,84.43516063539938,6.9500374186969
7.268796080977311,7.407572354781374,6.50972869866407,3.9631724919188445,85.28371681121254,7.75358613733723
5.967990253234865,5.176633311473852,4.388849797200596,3.2531425656914106,83.95824039938007,5.2431002708579
5.668322485577107,4.669799563363129,4.734489253893517,4.03346570389619,85.44876508375522,6.098171045423142
6.397848819292991,4.972905829502478,5.9263072488965305,3.7499613422282523,85.67549486793739,7.400378390839447
6.3019453407959425,5.661105945694522,6.0160293081364395,4.178280421845291,85.43872682284211,7.159975481506872
7.308545471289725,6.564129485334964,6.418270848074471,5.2066889752031384,87.78971817831169,8.350752772005562
5.923018966279505,7.952761814052036,9.517822374748693,5.196165359732572,86.87974768103257,7.406363389155532
5.776909826218497,5.772359034613685,5.917862120696783,3.155058493533174,85.50855822198267,6.764175698222942
5.815009056688432,5.617756521613435,6.438289414515747,5.307440000007061,86.25788676674533,6.67364991443958
4.299575312737089,3.7768814347219646,3.9766028914358396,4.512109879259722,85.57377288230151,4.267407297521381
6.5239249805507455,5.511386302017445,5.086582143967871,3.955600749023047,84.88303028623696,5.836754850825837
7.155493245375009,7.578253452090312,6.668870814839827,2.285744882863005,85.85097011187142,6.53549486282059
7.231928830700599,4.611241932757856,5.066243806550702,3.17575057630928,84.4954839397497,7.453773943920497
5.836715987518986,6.141850795037128,6.184655256220311,4.4912639687943,84.64546523242711,5.919118955007859
6.845079026106773,7.404692458431404,7.463080458815053,4.578155727793251,85.66210565975236,7.640190590995321
5.229827651139212,7.845922921366623,5.125278186690984,6.1671508386925105,86.91874344501053,6.920140218505263
7.550112697206177,6.499357298330515,6.200964764005933,3.8201997362821465,84.00686458179665,6.688403298694283
7.507496688252704,6.722827885766931,7.238205491020844,5.122324786108377,86.8070945889574,8.488980832587218
6.796077833756944,6.352037373861248,5.28978108169715,1.8441943837961405,83.56082855485069,5.203763555168264
6.823994692573219,5.116254535520216,4.219360824360823,2.850005345531507,84.21301750286517,6.092839956810526
7.522444642096089,6.436920546019363,5.217388483537406,1.5729597865867015,83.79452223804371,5.302768255746683
6.967291684413268,6.311933401712419,7.470073601503341,3.723851256233727,85.20527918676193,6.759857625549737
3.619724256680906,4.33174162817758,6.155699655171221,4.749579294649899,86.39965691628817,4.6846195054793345
5.750591337063533,7.041679138680475,4.382816159920539,3.452228624269208,86.0899747395019,7.1525035917227475
6.589503570571087,7.014973288898283,5.959618416394403,4.609803705927219,86.3641902947989,7.72122034245604
8.382457990663267,7.549540479134568,7.35875151958627,2.5992252258527597,84.85725471102903,8.064271563494575
7.3939912929734515,6.038332732731065,5.481932946986526,3.479766067768677,83.77514454988136,6.516804150930699
4.703889901893101,4.835657731247556,5.545777667471861,5.097105202268229,85.41180062415178,6.6287485040997405
6.9347311698921255,6.2928932159487765,5.619413943457606,3.9218353923604403,85.73319253342845,6.720849835356368
7.794454579321954,6.974831257322672,7.309568511149292,3.234443760582347,83.64807673624811,7.4455228242881
7.452130792866916,5.71323010644458,6.250098294729707,2.126334433082163,84.43032111288427,6.456272810060734
6.626412508589017,6.213304279474705,6.390952498502605,4.549714833025628,86.56640978656085,6.494378444377164
5.691594760151336,4.324439041937063,4.224445057224087,3.971090778327521,84.58502954574891,5.645691129450297
7.851765691237528,5.412181932358346,5.337381751469932,2.710860382970145,84.61543072998946,6.855438711691436
7.576310979388833,7.253788494509601,7.454848338551424,3.263837505618369,86.21643941737462,7.197846032515273
7.918075990346987,7.144418147845781,5.618748096228896,2.5148531669035465,84.46355618106884,6.843923051723786
6.023558652596193,5.3823358755981525,5.393891417924936,4.391282573859548,86.17216663030085,6.403037980269959
7.338623485247127,7.615205370837085,6.279465289462599,4.50654276131101,86.81195590293785,7.3628390085035695
5.169167830283211,4.082435851304234,4.2346085175449995,1.7351300077330025,83.93924972338378,4.758390662820628
7.382659176509903,5.548893448700153,5.658475340082835,3.0835304149247658,84.40502662010411,5.6184829840905435
7.538108942480717,8.115544844736336,9.017093994760561,5.215495851339483,87.95181323632164,9.345312309567603
6.882482542234354,7.0692114600333955,5.753588688306665,4.223375117783399,85.4938730143258,7.046544043063266
7.726756211196763,6.978532456579496,6.91841701472278,2.864667229860264,85.0500237811273,6.241369346930489
8.400308810918657,5.5072631930237925,5.6748278837107655,2.130434287297537,83.38215756178306,6.622888148664362
7.42438207007997,7.612825048260172,5.979315828736834,1.9381735768444734,84.51342562903436,6.4293694806261925
5.976966513557512,6.369229043267483,5.015735018738596,4.342641144036785,86.41690617531575,5.884471909101047
5.736389737727848,6.354685626863388,6.307052284536431,5.118623694617754,87.26175920083685,7.357665414308908
5.922273183602032,5.902541357951682,4.838186095975913,3.5450347141956082,85.37111630454365,5.757385420909427
6.388306935189278,5.653109900337847,3.2847580877173193,3.932725183315087,84.38210301532015,5.982592376719757
6.538133352088212,6.325895974927489,6.1210096295178476,3.3739775700692833,85.38369805103581,7.158007020917575
6.145149361172541,4.7173815747331584,4.745030575157104,4.318746108816312,85.2988099201699,6.117066063353459
4.532398179104154,6.373864058895186,6.0803669721281315,4.63955921501204,86.18456810560423,6.928320234913712
5.593675873173605,6.05792146182252,6.026711630134778,2.9945699028382515,85.61506500538395,6.008031161385792
